ECO_ID,SpeciesNumber,BiomeType,GF_H,GF_W,LC_A,LC_P,PH_D,PH_E,RS_F,RS_T,PT_M,PT_U,LS_C,LS_S,LM_E,LM_L,LV_P,LV_R,SS_B,SS_U,IF_D,IF_I,OP_E,OP_H,FS_A,FS_Z,PF_C,PF_S,FT_D,FT_F,FD_D,FD_I
60128,2303.066667,Trop/Subtrop Forests,0.222689076,0.777310924,0.028737723,0.971262277,0.142526965,0.857473035,0.632,0.368,0.317311303,0.682688697,0.194384449,0.805615551,0.77104785,0.22895215,0.128192288,0.871807712,0.688888889,0.311111111,0.40477092,0.59522908,0.275222552,0.724777448,0.730142213,0.269857787,0.556992724,0.443007276,0.498625834,0.501374166,0.360212853,0.639787147
60129,5031.733333,Trop/Subtrop Forests,0.409836066,0.590163934,0.04429622,0.95570378,0.155967255,0.844032745,0.787330317,0.212669683,0.308486831,0.691513169,0.131112216,0.868887784,0.788888889,0.211111111,0.283969805,0.716030195,0.757671256,0.242328744,0.336724138,0.663275862,0.362005366,0.637994634,0.647787611,0.352212389,0.572482479,0.427517521,0.568606702,0.431393298,0.393502464,0.606497536
60130,4329.133333,Trop/Subtrop Forests,0.418666163,0.581333837,0.051312649,0.948687351,0.165914787,0.834085213,0.724675325,0.275324675,0.309811017,0.690188983,0.127882193,0.872117807,0.760783114,0.239216886,0.273394495,0.726605505,0.754399536,0.245600464,0.338806568,0.661193432,0.357573401,0.642426599,0.666102969,0.333897031,0.560271647,0.439728353,0.584013051,0.415986949,0.39404737,0.60595263
60131,703.3333333,Trop/Subtrop Forests,0.342891278,0.657108722,0.027883397,0.972116603,0.182254197,0.817745803,0.6875,0.3125,0.42893401,0.57106599,0.086390533,0.913609467,0.753320683,0.246679317,0.192248062,0.807751938,0.731617647,0.268382353,0.400247831,0.599752169,0.399518652,0.600481348,0.734411085,0.265588915,0.537084399,0.462915601,0.573264781,0.426735219,0.403100775,0.596899225
60132,1789.4,Trop/Subtrop Forests,0.22833935,0.77166065,0.032078103,0.967921897,0.110515021,0.889484979,0.715189873,0.284810127,0.325513196,0.674486804,0.209865054,0.790134946,0.822875298,0.177124702,0.174603175,0.825396825,0.758949881,0.241050119,0.356525912,0.643474088,0.26467803,0.73532197,0.695691203,0.304308797,0.644342973,0.355657027,0.564435564,0.435564436,0.389694042,0.610305958
60134,562.3333333,Trop/Subtrop Forests,0.493865031,0.506134969,0.092476489,0.907523511,0.196374622,0.803625378,0.752475248,0.247524752,0.284810127,0.715189873,0.140432099,0.859567901,0.732394366,0.267605634,0.330769231,0.669230769,0.782270607,0.217729393,0.36984127,0.63015873,0.3890625,0.6109375,0.623100304,0.376899696,0.621035058,0.378964942,0.672496025,0.327503975,0.510534846,0.489465154
60135,2952.066667,Trop/Subtrop Forests,0.249312053,0.750687947,0.037967456,0.962032544,0.154362416,0.845637584,0.696498054,0.303501946,0.312647754,0.687352246,0.230617423,0.769382577,0.768631271,0.231368729,0.179477021,0.820522979,0.746370623,0.253629377,0.369424883,0.630575117,0.247877759,0.752122241,0.681147541,0.318852459,0.618544246,0.381455754,0.613337321,0.386662679,0.42962488,0.57037512
60136,5781.933333,Trop/Subtrop Forests,0.446555146,0.553444854,0.046627433,0.953372567,0.204936095,0.795063905,0.605263158,0.394736842,0.323552124,0.676447876,0.10875603,0.89124397,0.736692845,0.263307155,0.312913907,0.687086093,0.77092511,0.22907489,0.303664921,0.696335079,0.433328507,0.566671493,0.650153075,0.349846925,0.565845499,0.434154501,0.633783784,0.366216216,0.428964673,0.571035327
60137,1634.6,Trop/Subtrop Forests,0.2595,0.7405,0.05345096,0.94654904,0.203610832,0.796389168,0.708860759,0.291139241,0.293868922,0.706131078,0.227155395,0.772844605,0.743231441,0.256768559,0.146558105,0.853441895,0.732206861,0.267793139,0.371028541,0.628971459,0.217955371,0.782044629,0.697906281,0.302093719,0.575138122,0.424861878,0.613574165,0.386425835,0.409930716,0.590069284
60138,753.2666667,Trop/Subtrop Forests,0.2156013,0.7843987,0.028921023,0.971078977,0.12033195,0.87966805,0.753846154,0.246153846,0.305263158,0.694736842,0.274356103,0.725643897,0.798828125,0.201171875,0.132686084,0.867313916,0.793650794,0.206349206,0.35583524,0.64416476,0.20935412,0.79064588,0.657696448,0.342303552,0.673444976,0.326555024,0.633136095,0.366863905,0.418781726,0.581218274
60139,1042.866667,Trop/Subtrop Forests,0.364139021,0.635860979,0.098428453,0.901571547,0.238866397,0.761133603,0.718309859,0.281690141,0.303361345,0.696638655,0.271324127,0.728675873,0.680440771,0.319559229,0.189557321,0.810442679,0.805691057,0.194308943,0.38998358,0.61001642,0.193190816,0.806809184,0.653364632,0.346635368,0.623770492,0.376229508,0.731707317,0.268292683,0.464737794,0.535262206
60140,2709.933333,Trop/Subtrop Forests,0.337367625,0.662632375,0.057251908,0.942748092,0.2072,0.7928,0.655279503,0.344720497,0.325309044,0.674690956,0.199938669,0.800061331,0.742902208,0.257097792,0.216771488,0.783228512,0.744489289,0.255510711,0.372816767,0.627183233,0.262415696,0.737584304,0.673542601,0.326457399,0.596922069,0.403077931,0.682704811,0.317295189,0.463953087,0.536046913
60142,3986.6,Trop/Subtrop Forests,0.28487429,0.71512571,0.026365746,0.973634254,0.145374449,0.854625551,0.674796748,0.325203252,0.331301698,0.668698302,0.167665909,0.832334091,0.7907058,0.2092942,0.190017016,0.809982984,0.713804004,0.286195996,0.371198957,0.628801043,0.336520076,0.663479924,0.700540108,0.299459892,0.556812933,0.443187067,0.510079275,0.489920725,0.355381697,0.644618303
60143,1932.133333,Trop/Subtrop Forests,0.248962656,0.751037344,0.02743249,0.97256751,0.114806867,0.885193133,0.769230769,0.230769231,0.338181818,0.661818182,0.173781803,0.826218197,0.842824601,0.157175399,0.199302731,0.800697269,0.755300353,0.244699647,0.363352653,0.636647347,0.284471509,0.715528491,0.715690291,0.284309709,0.624941397,0.375058603,0.577243293,0.422756707,0.39692002,0.60307998
60145,6442.466667,Trop/Subtrop Forests,0.535975764,0.464024236,0.046915254,0.953084746,0.196236559,0.803763441,0.646357616,0.353642384,0.29337408,0.70662592,0.078116849,0.921883151,0.768379447,0.231620553,0.386471728,0.613528272,0.770134447,0.229865553,0.27037136,0.72962864,0.471430448,0.528569552,0.602891686,0.397108314,0.569572506,0.430427494,0.620550705,0.379449295,0.419665897,0.580334103
60146,2220.2,Trop/Subtrop Forests,0.553598201,0.446401799,0.088446215,0.911553785,0.316725979,0.683274021,0.597333333,0.402666667,0.290886392,0.709113608,0.098846154,0.901153846,0.611457036,0.388542964,0.313522356,0.686477644,0.763761468,0.236238532,0.305737389,0.694262611,0.395879323,0.604120677,0.66961326,0.33038674,0.518706157,0.481293843,0.735026535,0.264973465,0.400535578,0.599464422
60148,997.0666667,Trop/Subtrop Forests,0.537162162,0.462837838,0.138325991,0.861674009,0.255670103,0.744329897,0.735576923,0.264423077,0.267195767,0.732804233,0.199654278,0.800345722,0.673553719,0.326446281,0.306508876,0.693491124,0.765306122,0.234693878,0.365961199,0.634038801,0.209772536,0.790227464,0.644238856,0.355761144,0.58709107,0.41290893,0.765625,0.234375,0.469901168,0.530098832
60150,4961.666667,Trop/Subtrop Forests,0.462383489,0.537616511,0.072177778,0.927822222,0.275138122,0.724861878,0.554216867,0.445783133,0.325538911,0.674461089,0.166581849,0.833418151,0.651766595,0.348233405,0.252955083,0.747044917,0.776839566,0.223160434,0.365474339,0.634525661,0.320561519,0.679438481,0.668147417,0.331852583,0.553939394,0.446060606,0.747609943,0.252390057,0.460294646,0.539705354
60151,1084.933333,Trop/Subtrop Forests,0.464777948,0.535222052,0.094896332,0.905103668,0.181818182,0.818181818,0.730769231,0.269230769,0.287581699,0.712418301,0.169767442,0.830232558,0.718411552,0.281588448,0.267151767,0.732848233,0.778830964,0.221169036,0.405384006,0.594615994,0.300623053,0.699376947,0.716124148,0.283875852,0.58852459,0.41147541,0.650701899,0.349298101,0.441201717,0.558798283
60152,1628.066667,Trop/Subtrop Forests,0.452173913,0.547826087,0.086792453,0.913207547,0.20341394,0.79658606,0.706896552,0.293103448,0.291118421,0.708881579,0.184974093,0.815025907,0.713258786,0.286741214,0.258681786,0.741318214,0.7873807,0.2126193,0.387894737,0.612105263,0.283513097,0.716486903,0.690524194,0.309475806,0.596903364,0.403096636,0.684439608,0.315560392,0.450084602,0.549915398
60153,5147.466667,Trop/Subtrop Forests,0.459378921,0.540621079,0.0421198,0.9578802,0.236614853,0.763385147,0.481481481,0.518518519,0.340725097,0.659274903,0.102585079,0.897414921,0.705852156,0.294147844,0.293366093,0.706633907,0.788121728,0.211878272,0.343054619,0.656945381,0.434956105,0.565043895,0.665998767,0.334001233,0.516505173,0.483494827,0.650894309,0.349105691,0.424634794,0.575365206
60154,4679.533333,Trop/Subtrop Forests,0.461429582,0.538570418,0.07748184,0.92251816,0.235263967,0.764736033,0.731023102,0.268976898,0.294016768,0.705983232,0.152166065,0.847833935,0.739608076,0.260391924,0.298678634,0.701321366,0.757940068,0.242059932,0.34402819,0.65597181,0.320328901,0.679671099,0.656978768,0.343021232,0.574938575,0.425061425,0.702850877,0.297149123,0.453594523,0.546405477
60155,1454.6,Trop/Subtrop Forests,0.454810496,0.545189504,0.105358218,0.894641782,0.218905473,0.781094527,0.693227092,0.306772908,0.310067943,0.689932057,0.138806852,0.861193148,0.688607595,0.311392405,0.258461538,0.741538462,0.776986951,0.223013049,0.373243739,0.626756261,0.302243211,0.697756789,0.694186047,0.305813953,0.564485981,0.435514019,0.655657492,0.344342508,0.418215613,0.581784387
60156,1821.4,Trop/Subtrop Forests,0.176756518,0.823243482,0.015923567,0.984076433,0.101774043,0.898225957,0.639175258,0.360824742,0.333333333,0.666666667,0.213833635,0.786166365,0.827091633,0.172908367,0.137341772,0.862658228,0.716728281,0.283271719,0.370123692,0.629876308,0.285983067,0.714016933,0.72591944,0.27408056,0.610659898,0.389340102,0.492581602,0.507418398,0.344626787,0.655373213
60157,724.4666667,Trop/Subtrop Forests,0.213243547,0.786756453,0.029919448,0.970080552,0.112359551,0.887640449,0.62,0.38,0.30834341,0.69165659,0.227790433,0.772209567,0.804123711,0.195876289,0.17828201,0.82171799,0.74822695,0.25177305,0.332121212,0.667878788,0.266119578,0.733880422,0.670772676,0.329227324,0.670854271,0.329145729,0.568627451,0.431372549,0.37371134,0.62628866
60158,669.6,Trop/Subtrop Forests,0.235576923,0.764423077,0.023312883,0.976687117,0.087662338,0.912337662,0.772277228,0.227722772,0.382978723,0.617021277,0.182490752,0.817509248,0.887912088,0.112087912,0.214642263,0.785357737,0.774484536,0.225515464,0.340966921,0.659033079,0.262233375,0.737766625,0.715827338,0.284172662,0.659310345,0.340689655,0.587131367,0.412868633,0.426950355,0.573049645
60160,6054.4,Trop/Subtrop Forests,0.451639457,0.548360543,0.054788611,0.945211389,0.191202091,0.808797909,0.667024705,0.332975295,0.308849821,0.691150179,0.129740242,0.870259758,0.705037427,0.294962573,0.309188588,0.690811412,0.77831189,0.22168811,0.339676635,0.660323365,0.395243332,0.604756668,0.663779101,0.336220899,0.602358765,0.397641235,0.679550758,0.320449242,0.431989166,0.568010834
60161,1754.2,Trop/Subtrop Forests,0.421475875,0.578524125,0.077832512,0.922167488,0.198850575,0.801149425,0.66509434,0.33490566,0.287817259,0.712182741,0.164483261,0.835516739,0.727198028,0.272801972,0.259036145,0.740963855,0.747817653,0.252182347,0.351659237,0.648340763,0.319849483,0.680150517,0.676141659,0.323858341,0.555889724,0.444110276,0.679625984,0.320374016,0.416793893,0.583206107
60162,1861.066667,Trop/Subtrop Forests,0.487455197,0.512544803,0.075665577,0.924334423,0.24668435,0.75331565,0.649350649,0.350649351,0.304453049,0.695546951,0.124483234,0.875516766,0.682072829,0.317927171,0.26984127,0.73015873,0.753629764,0.246370236,0.331150608,0.668849392,0.380530973,0.619469027,0.653508772,0.346491228,0.53101145,0.46898855,0.695572798,0.304427202,0.451236584,0.548763416
60163,1769.066667,Trop/Subtrop Forests,0.190131281,0.809868719,0.012189405,0.987810595,0.121414914,0.878585086,0.643678161,0.356321839,0.316019417,0.683980583,0.199630314,0.800369686,0.820895522,0.179104478,0.129736673,0.870263327,0.685781991,0.314218009,0.394477318,0.605522682,0.274224806,0.725775194,0.75056079,0.24943921,0.559741658,0.440258342,0.461894954,0.538105046,0.323928378,0.676071622
60164,1185.2,Trop/Subtrop Forests,0.587725632,0.412274368,0.160299625,0.839700375,0.298507463,0.701492537,0.652631579,0.347368421,0.28021148,0.71978852,0.179115301,0.820884699,0.631689402,0.368310598,0.298262548,0.701737452,0.743664012,0.256335988,0.354336546,0.645663454,0.230101302,0.769898698,0.695113056,0.304886944,0.5645785,0.4354215,0.749817118,0.250182882,0.43071161,0.56928839
60165,1378.2,Trop/Subtrop Forests,0.531526223,0.468473777,0.098163395,0.901836605,0.412371134,0.587628866,0.46875,0.53125,0.285145889,0.714854111,0.146053449,0.853946551,0.551941238,0.448058762,0.283479961,0.716520039,0.771446078,0.228553922,0.388686131,0.611313869,0.333916084,0.666083916,0.699941962,0.300058038,0.466586394,0.533413606,0.777440873,0.222559127,0.447770701,0.552229299
60166,4769.8,Trop/Subtrop Forests,0.272665535,0.727334465,0.03297095,0.96702905,0.166310389,0.833689611,0.640127389,0.359872611,0.323062899,0.676937101,0.196133078,0.803866922,0.758802817,0.241197183,0.166382044,0.833617956,0.711811024,0.288188976,0.373803071,0.626196929,0.291432584,0.708567416,0.69527467,0.30472533,0.54507177,0.45492823,0.561743341,0.438256659,0.379653089,0.620346911
60167,5193.8,Trop/Subtrop Forests,0.507202786,0.492797214,0.033983849,0.966016151,0.167958656,0.832041344,0.728652751,0.271347249,0.294630643,0.705369357,0.086591276,0.913408724,0.778228694,0.221771306,0.374681934,0.625318066,0.778244028,0.221755972,0.302918484,0.697081516,0.448002588,0.551997412,0.614791503,0.385208497,0.583951926,0.416048074,0.61900785,0.38099215,0.434915254,0.565084746
60168,963.6,Trop/Subtrop Forests,0.199832074,0.800167926,0.038294169,0.961705831,0.122149837,0.877850163,0.584615385,0.415384615,0.318100358,0.681899642,0.265394623,0.734605377,0.760305344,0.239694656,0.106958763,0.893041237,0.770175439,0.229824561,0.372972973,0.627027027,0.247181266,0.752818734,0.681171548,0.318828452,0.646728972,0.353271028,0.549860205,0.450139795,0.371227364,0.628772636
60169,1541.866667,Trop/Subtrop Forests,0.381003202,0.618996798,0.019261637,0.980738363,0.097609562,0.902390438,0.9,0.1,0.394282311,0.605717689,0.058565955,0.941434045,0.856468366,0.143531634,0.357092449,0.642907551,0.796455117,0.203544883,0.279443255,0.720556745,0.396791444,0.603208556,0.74291498,0.25708502,0.592206367,0.407793633,0.608013937,0.391986063,0.402597403,0.597402597
60170,1411.266667,Trop/Subtrop Forests,0.318076477,0.681923523,0.057971014,0.942028986,0.138576779,0.861423221,0.760479042,0.239520958,0.276332094,0.723667906,0.232957913,0.767042087,0.745934959,0.254065041,0.21659751,0.78340249,0.764350453,0.235649547,0.364140481,0.635859519,0.223086124,0.776913876,0.67032967,0.32967033,0.629961588,0.370038412,0.63687854,0.36312146,0.398932622,0.601067378
60171,593.6666667,Trop/Subtrop Forests,0.557163531,0.442836469,0.123880597,0.876119403,0.21875,0.78125,0.70754717,0.29245283,0.296407186,0.703592814,0.087517934,0.912482066,0.720164609,0.279835391,0.390158172,0.609841828,0.793859649,0.206140351,0.333333333,0.666666667,0.307017544,0.692982456,0.628075253,0.371924747,0.637329287,0.362670713,0.705167173,0.294832827,0.429230769,0.570769231
60173,3109.866667,Trop/Subtrop Forests,0.226489028,0.773510972,0.031478969,0.968521031,0.120296114,0.879703886,0.706349206,0.293650794,0.320056101,0.679943899,0.204387373,0.795612627,0.82820395,0.17179605,0.160927872,0.839072128,0.770873255,0.229126745,0.381560678,0.618439322,0.257119828,0.742880172,0.693243593,0.306756407,0.644770959,0.355229041,0.574143392,0.425856608,0.388271605,0.611728395
60174,2947.933333,Trop/Subtrop Forests,0.284775465,0.715224535,0.022037779,0.977962221,0.141568355,0.858431645,0.676691729,0.323308271,0.374304946,0.625695054,0.147025814,0.852974186,0.78735363,0.21264637,0.181782334,0.818217666,0.730145175,0.269854825,0.357394366,0.642605634,0.371805914,0.628194086,0.718294657,0.281705343,0.523487872,0.476512128,0.493609251,0.506390749,0.364120225,0.635879775
60175,1255.6,Trop/Subtrop Forests,0.416,0.584,0.047651934,0.952348066,0.182730924,0.817269076,0.68115942,0.31884058,0.370702541,0.629297459,0.081717452,0.918282548,0.704059829,0.295940171,0.223425197,0.776574803,0.748614958,0.251385042,0.296395194,0.703604806,0.430847674,0.569152326,0.737746658,0.262253342,0.491758242,0.508241758,0.624500666,0.375499334,0.330623306,0.669376694
60176,3275.066667,Trop/Subtrop Forests,0.537055838,0.462944162,0.119924711,0.880075289,0.344436033,0.655563967,0.600337268,0.399662732,0.268787713,0.731212287,0.149407522,0.850592478,0.631233596,0.368766404,0.303189493,0.696810507,0.753329918,0.246670082,0.359947299,0.640052701,0.296305542,0.703694458,0.671428571,0.328571429,0.556146887,0.443853113,0.772645161,0.227354839,0.465563267,0.534436733
60177,1081.533333,Trop/Subtrop Forests,0.523661753,0.476338247,0.103811841,0.896188159,0.334851936,0.665148064,0.55,0.45,0.295068027,0.704931973,0.107086614,0.892913386,0.588086185,0.411913815,0.2402746,0.7597254,0.740046838,0.259953162,0.321371611,0.678628389,0.373111782,0.626888218,0.707668945,0.292331055,0.502047502,0.497952498,0.717592593,0.282407407,0.38671875,0.61328125
60178,1928.133333,Trop/Subtrop Forests,0.432364096,0.567635904,0.064645564,0.935354436,0.186623517,0.813376483,0.710659898,0.289340102,0.294196429,0.705803571,0.14291939,0.85708061,0.746817539,0.253182461,0.243274854,0.756725146,0.718388341,0.281611659,0.328082808,0.671917192,0.315882875,0.684117125,0.664166667,0.335833333,0.534997553,0.465002447,0.571625979,0.428374021,0.381428571,0.618571429
60179,431.4,Trop/Subtrop Forests,0.426587302,0.573412698,0.081466395,0.918533605,0.194029851,0.805970149,0.6875,0.3125,0.360416667,0.639583333,0.115537849,0.884462151,0.691689008,0.308310992,0.202597403,0.797402597,0.745967742,0.254032258,0.378323108,0.621676892,0.35959596,0.64040404,0.708171206,0.291828794,0.552462527,0.447537473,0.586278586,0.413721414,0.435146444,0.564853556
60180,1314.866667,Trop/Subtrop Forests,0.34057072,0.65942928,0.065926893,0.934073107,0.147590361,0.852409639,0.808988764,0.191011236,0.281540505,0.718459495,0.232720355,0.767279645,0.753757225,0.246242775,0.253825383,0.746174617,0.767096774,0.232903226,0.345549738,0.654450262,0.209331652,0.790668348,0.661557327,0.338442673,0.654079568,0.345920432,0.680907877,0.319092123,0.430813124,0.569186876
60181,1661.866667,Trop/Subtrop Forests,0.460486322,0.539513678,0.109768908,0.890231092,0.27458493,0.72541507,0.6996337,0.3003663,0.279411765,0.720588235,0.192485847,0.807514153,0.689941812,0.310058188,0.264164306,0.735835694,0.748849105,0.251150895,0.392577104,0.607422896,0.2333001,0.7666999,0.680258578,0.319741422,0.575471698,0.424528302,0.736649215,0.263350785,0.4609076,0.5390924
60182,2325,Trop/Subtrop Forests,0.307130435,0.692869565,0.034086832,0.965913168,0.128282828,0.871717172,0.757462687,0.242537313,0.346853677,0.653146323,0.156015709,0.843984291,0.812738854,0.187261146,0.230658337,0.769341663,0.765198398,0.234801602,0.358324146,0.641675854,0.276671408,0.723328592,0.703729046,0.296270954,0.614531549,0.385468451,0.619984568,0.380015432,0.421995927,0.578004073
60201,1132.533333,Trop/Subtrop Forests,0.366545455,0.633454545,0.063813814,0.936186186,0.185840708,0.814159292,0.769230769,0.230769231,0.301158301,0.698841699,0.202833706,0.797166294,0.745215311,0.254784689,0.249469214,0.750530786,0.740990991,0.259009009,0.330482115,0.669517885,0.279819955,0.720180045,0.667880554,0.332119446,0.59807074,0.40192926,0.631455399,0.368544601,0.424567189,0.575432811
60202,2732.666667,Trop/Subtrop Forests,0.390367933,0.609632067,0.062700965,0.937299035,0.27784027,0.72215973,0.644539615,0.355460385,0.333550701,0.666449299,0.209387382,0.790612618,0.694194194,0.305805806,0.231824417,0.768175583,0.781705426,0.218294574,0.383753501,0.616246499,0.273101825,0.726898175,0.661574618,0.338425382,0.575987842,0.424012158,0.794620253,0.205379747,0.517579446,0.482420554
60204,1805,Trop/Subtrop Forests,0.672509225,0.327490775,0.202862784,0.797137216,0.525396825,0.474603175,0.516966068,0.483033932,0.260574413,0.739425587,0.1325811,0.8674189,0.537520392,0.462479608,0.33045977,0.66954023,0.734872979,0.265127021,0.324043458,0.675956542,0.319981998,0.680018002,0.708485401,0.291514599,0.502380952,0.497619048,0.845308924,0.154691076,0.434329066,0.565670934
60205,2824.6,Trop/Subtrop Forests,0.529377375,0.470622625,0.143565891,0.856434109,0.503604531,0.496395469,0.548148148,0.451851852,0.282009724,0.717990276,0.185408502,0.814591498,0.598665926,0.401334074,0.263536176,0.736463824,0.741635147,0.258364853,0.342924948,0.657075052,0.292147481,0.707852519,0.679954764,0.320045236,0.52230815,0.47769185,0.824475725,0.175524275,0.501413761,0.498586239
60206,2200.466667,Trop/Subtrop Forests,0.431667891,0.568332109,0.077014218,0.922985782,0.344951923,0.655048077,0.435483871,0.564516129,0.292275574,0.707724426,0.148706064,0.851293936,0.61489899,0.38510101,0.225046497,0.774953503,0.780160858,0.219839142,0.393159108,0.606840892,0.323239694,0.676760306,0.727039883,0.272960117,0.476389947,0.523610053,0.705681818,0.294318182,0.433185305,0.566814695
60207,840.7333333,Trop/Subtrop Forests,0.320792079,0.679207921,0.061099796,0.938900204,0.243445693,0.756554307,0.64556962,0.35443038,0.252885624,0.747114376,0.210688592,0.789311408,0.738794436,0.261205564,0.191011236,0.808988764,0.704984741,0.295015259,0.345263158,0.654736842,0.234468938,0.765531062,0.674509804,0.325490196,0.588691796,0.411308204,0.626694473,0.373305527,0.424642464,0.575357536
60209,2650.066667,Trop/Subtrop Forests,0.495957711,0.504042289,0.127290576,0.872709424,0.292479109,0.707520891,0.688118812,0.311881188,0.276079734,0.723920266,0.168923275,0.831076725,0.699678801,0.300321199,0.300272975,0.699727025,0.77528445,0.22471555,0.360392799,0.639607201,0.266460587,0.733539413,0.642614863,0.357385137,0.574516869,0.425483131,0.760820776,0.239179224,0.467976957,0.532023043
60210,2401.066667,Grasslands,0.552445194,0.447554806,0.131751825,0.868248175,0.47323601,0.52676399,0.41416309,0.58583691,0.254745634,0.745254366,0.171580817,0.828419183,0.558699579,0.441300421,0.306326304,0.693673696,0.773989455,0.226010545,0.380141844,0.619858156,0.264529058,0.735470942,0.676056338,0.323943662,0.524140327,0.475859673,0.813342551,0.186657449,0.468495182,0.531504818
60211,1709.933333,Trop/Subtrop Forests,0.461464355,0.538535645,0.115129903,0.884870097,0.330612245,0.669387755,0.606177606,0.393822394,0.286320255,0.713679745,0.170987039,0.829012961,0.658736669,0.341263331,0.260686755,0.739313245,0.743223263,0.256776737,0.361181864,0.638818136,0.280877444,0.719122556,0.668579627,0.331420373,0.552525253,0.447474747,0.76330184,0.23669816,0.464079706,0.535920294
60212,3007.8,Trop/Subtrop Forests,0.416644003,0.583355997,0.079122148,0.920877852,0.284716157,0.715283843,0.617777778,0.382222222,0.303603071,0.696396929,0.20662768,0.79337232,0.678133836,0.321866164,0.24418146,0.75581854,0.755067568,0.244932432,0.372688478,0.627311522,0.237384699,0.762615301,0.658883521,0.341116479,0.590402742,0.409597258,0.76,0.24,0.46765867,0.53234133
60213,626.8666667,Trop/Subtrop Forests,0.395890411,0.604109589,0.080344333,0.919655667,0.237536657,0.762463343,0.75,0.25,0.32231405,0.67768595,0.153324288,0.846675712,0.701298701,0.298701299,0.248263889,0.751736111,0.721845319,0.278154681,0.433988764,0.566011236,0.271370421,0.728629579,0.710280374,0.289719626,0.557774608,0.442225392,0.69241573,0.30758427,0.449275362,0.550724638
60214,739.2,Trop/Subtrop Forests,0.477827051,0.522172949,0.140142518,0.859857482,0.283185841,0.716814159,0.553191489,0.446808511,0.252051583,0.747948417,0.175339367,0.824660633,0.654343808,0.345656192,0.239502333,0.760497667,0.753393665,0.246606335,0.369668246,0.630331754,0.214611872,0.785388128,0.678375412,0.321624588,0.549160671,0.450839329,0.697478992,0.302521008,0.434405941,0.565594059
60215,771.1333333,Trop/Subtrop Forests,0.313596491,0.686403509,0.064073227,0.935926773,0.239690722,0.760309278,0.578313253,0.421686747,0.361363636,0.638636364,0.167763158,0.832236842,0.673434856,0.326565144,0.15892054,0.84107946,0.762168142,0.237831858,0.44180791,0.55819209,0.281081081,0.718918919,0.739316239,0.260683761,0.548240636,0.451759364,0.635334088,0.364665912,0.458628842,0.541371158
60217,2224.8,Trop/Subtrop Forests,0.49906332,0.50093668,0.137208383,0.862791617,0.402612827,0.597387173,0.59697733,0.40302267,0.261809448,0.738190552,0.179938744,0.820061256,0.626075447,0.373924553,0.264559068,0.735440932,0.739633919,0.260366081,0.360185902,0.639814098,0.26831037,0.73168963,0.680727273,0.319272727,0.548700039,0.451299961,0.794602699,0.205397301,0.479791917,0.520208083
60220,339.4666667,Trop/Subtrop Forests,0.434447301,0.565552699,0.119363395,0.880636605,0.206278027,0.793721973,0.553571429,0.446428571,0.302872063,0.697127937,0.165816327,0.834183673,0.615916955,0.384083045,0.167741935,0.832258065,0.763496144,0.236503856,0.413612565,0.586387435,0.248717949,0.751282051,0.734015345,0.265984655,0.528767123,0.471232877,0.673684211,0.326315789,0.457446809,0.542553191
60221,698.2666667,Trop/Subtrop Forests,0.30141844,0.69858156,0.071428571,0.928571429,0.245478036,0.754521964,0.552631579,0.447368421,0.299498747,0.700501253,0.24877451,0.75122549,0.702495202,0.297504798,0.148861646,0.851138354,0.748473748,0.251526252,0.372208437,0.627791563,0.208830549,0.791169451,0.668229777,0.331770223,0.563843236,0.436156764,0.676322418,0.323677582,0.463806971,0.536193029
60223,404.0666667,Trop/Subtrop Forests,0.394059406,0.605940594,0.061269147,0.938730853,0.302158273,0.697841727,0.272727273,0.727272727,0.295010846,0.704989154,0.157349896,0.842650104,0.64893617,0.35106383,0.161616162,0.838383838,0.773195876,0.226804124,0.399150743,0.600849257,0.341897233,0.658102767,0.699808795,0.300191205,0.461377871,0.538622129,0.641237113,0.358762887,0.41978022,0.58021978
60224,603.6,Trop/Subtrop Forests,0.432545202,0.567454798,0.10755814,0.89244186,0.196022727,0.803977273,0.644736842,0.355263158,0.335787923,0.664212077,0.133144476,0.866855524,0.670912951,0.329087049,0.151515152,0.848484848,0.695652174,0.304347826,0.357348703,0.642651297,0.252454418,0.747545582,0.731301939,0.268698061,0.505785124,0.494214876,0.634643377,0.365356623,0.458083832,0.541916168
60226,517.1333333,Trop/Subtrop Forests,0.403654485,0.596345515,0.123924269,0.876075731,0.229452055,0.770547945,0.558139535,0.441860465,0.302047782,0.697952218,0.185430464,0.814569536,0.645687646,0.354312354,0.184035477,0.815964523,0.763727121,0.236272879,0.471986418,0.528013582,0.201986755,0.798013245,0.753719008,0.246280992,0.561403509,0.438596491,0.70890411,0.29109589,0.502617801,0.497382199
60227,591.8666667,Trop/Subtrop Forests,0.568275862,0.431724138,0.242612753,0.757387247,0.49009901,0.50990099,0.444444444,0.555555556,0.262368816,0.737631184,0.178025035,0.821974965,0.574123989,0.425876011,0.252796421,0.747203579,0.737637363,0.262362637,0.407988588,0.592011412,0.256032172,0.743967828,0.697135061,0.302864939,0.510668563,0.489331437,0.837078652,0.162921348,0.498493976,0.501506024
